id,class,user,n_markers,x_mean,x_std,x_min,x_max,y_mean,y_std,y_min,y_max,z_mean,z_std,z_min,z_max,l_mean,l_std,l_min,l_max,ang_mean,ang_std,ang_min,ang_max,area_mean,area_std,area_min,area_max,conv_hull_vol,conv_hull_cx,conv_hull_cy,conv_hull_cz
22166,4,5,8,37.1866,32.2435,-17.6843,90.4978,88.6713,45.0001,25.3797,157.8802,-15.9328,23.7077,-51.8247,14.1765,111.6294,25.7852,80.0469,159.2434,2.4501,0.4196,1.8666,3.0637,3407.0451,1962.5625,592.2435,7488.9995,158539.5786,35.4061,72.9268,-17.7826
20932,3,5,7,37.6151,32.6657,-15.0632,86.0227,81.6395,40.6092,26.6978,147.1407,-15.1451,24.177,-49.2923,15.1112,105.5607,21.6079,76.5496,151.7672,2.4114,0.4143,1.7777,2.9932,3275.8404,1664.5075,753.4643,6352.1713,120252.5854,32.5012,67.8646,-15.5139
20128,2,5,9,36.2705,22.2635,5.4138,83.582,100.5365,39.6932,25.5711,150.8322,6.6611,27.6002,-48.0277,35.5571,116.4684,27.122,75.8474,157.7213,2.6108,0.433,1.7619,3.0564,2705.5299,1828.3622,601.571,6602.4247,80606.0606,32.4479,89.5877,6.4279
19319,1,5,5,29.253,22.7208,-5.681,52.3572,94.6813,10.5173,74.5696,104.8162,5.3664,16.2399,-17.8421,26.4409,103.4556,6.0505,92.8452,109.3254,2.7274,0.2056,2.3342,2.9718,2069.9622,878.5372,857.5884,3377.0945,10805.7236,24.3775,78.9011,4.472
20555,2,5,9,34.8605,23.6721,2.7116,86.507,101.2143,38.6311,28.1183,150.6618,9.0127,28.1992,-48.0039,38.4883,116.9771,26.5536,77.4609,157.5115,2.6111,0.4321,1.7585,3.0889,2754.2249,1885.9208,385.0745,6789.3504,81227.6915,31.0452,90.1688,8.5512
18733,1,5,6,21.4814,28.0757,-21.0804,53.2487,93.0773,9.6357,75.5856,103.9005,9.6267,17.801,-20.5012,29.0288,101.8414,6.618,92.9125,109.4753,2.6628,0.2514,2.1538,2.9558,2263.0771,983.7043,862.3451,3737.4287,22032.5721,18.4126,79.7805,8.2514
21561,4,5,8,36.902,32.6047,-17.9604,89.6788,88.9279,45.0285,25.7063,158.5459,-14.7171,22.7948,-51.1345,13.242,111.4668,25.9214,79.6875,159.6657,2.449,0.4166,1.865,3.059,3400.5979,1916.0856,679.675,7407.9807,161750.9342,35.2993,73.1099,-16.385
22661,5,5,10,29.4542,29.1355,-35.088,62.824,101.6752,30.9202,46.4604,141.3439,3.4224,41.6925,-59.7644,45.1151,119.2683,23.1381,85.1906,149.6066,2.4752,0.3406,1.7679,2.9743,3979.3867,1727.2549,934.9867,6795.8103,392125.4196,26.7765,92.432,3.1112
22755,5,5,10,30.1785,28.8325,-33.6798,64.8282,101.4575,31.0333,45.6963,141.0423,3.7588,41.1894,-59.9561,43.388,118.9825,23.5076,83.3635,150.105,2.4808,0.3382,1.7745,2.9794,3928.6341,1712.0567,926.135,6736.4824,385695.6688,27.435,92.2341,3.4171
20486,2,5,9,32.3701,24.3846,-0.8944,85.3019,102.8488,39.3472,28.0841,152.8435,6.0637,26.9994,-48.1967,34.2162,117.5642,26.7,77.8677,158.2333,2.6124,0.4329,1.7587,3.0716,2772.9376,1903.2838,517.6729,6824.2376,79437.876,31.868,92.1029,4.2539
18755,1,5,6,21.2776,28.2956,-23.1917,52.4217,93.0979,9.7704,74.8492,103.8153,9.5782,17.6503,-18.3049,27.0009,101.8518,6.7493,92.9522,109.3478,2.6606,0.2516,2.1551,2.9747,2272.3513,983.4708,846.202,3740.2027,25164.3829,18.238,79.7982,8.2099
23425,5,5,10,39.9582,38.0851,-8.451,95.2939,93.3083,38.2775,19.5742,144.8512,-34.6713,26.0886,-83.5931,3.1077,120.8104,22.5011,88.836,151.9649,2.478,0.3389,1.7873,2.9808,4085.6329,1789.7269,983.9104,6949.9315,410218.4793,36.3257,84.8257,-31.5194
22648,5,5,10,29.5746,29.1886,-35.7333,62.684,101.6433,31.2272,45.7356,141.5361,2.217,41.8221,-60.7482,43.8716,119.3944,23.0674,85.6394,149.8274,2.4713,0.3423,1.7545,2.9673,4004.9642,1725.613,967.3846,6834.5818,401026.9355,26.886,92.403,2.0155
18887,1,5,6,21.6028,27.7813,-19.6735,53.3988,93.2147,10.0253,74.8233,104.3259,8.5739,18.3303,-21.6255,31.5134,101.9524,6.5726,93.4142,109.5378,2.661,0.2528,2.1425,2.9498,2274.3319,987.6864,897.5799,3775.5367,19884.7595,18.5167,79.8983,7.3491
19196,1,5,5,30.3655,22.5889,-5.3917,53.4419,94.6174,10.787,74.1044,105.0175,2.6861,16.614,-21.8264,22.7223,103.6769,5.9565,93.3592,109.3478,2.7247,0.206,2.3312,2.9574,2090.8829,882.208,934.9765,3403.8506,13796.5508,25.3046,78.8478,2.2385
18789,1,5,6,21.3387,28.2857,-22.731,52.7471,93.0546,9.9156,74.6612,104.1048,9.3779,17.4318,-18.0567,26.815,101.7771,6.7926,92.7016,109.3605,2.6619,0.2524,2.1535,2.9752,2262.1403,984.2147,843.9797,3731.9088,22579.8388,18.2903,79.7611,8.0382
22940,5,5,10,29.6062,28.7574,-34.8033,63.1581,101.5684,31.0668,45.7712,141.6078,4.1126,40.8298,-59.0204,44.7034,118.8202,23.4641,82.3056,149.717,2.4812,0.334,1.7855,2.9725,3916.965,1671.4052,879.48,6642.1732,382034.5487,26.9148,92.3349,3.7387
19825,2,5,10,38.751,23.2257,3.8541,84.0996,94.9977,41.1261,26.5068,150.7196,2.6265,30.6463,-46.0066,38.5765,113.9048,26.996,74.8474,157.6257,2.5542,0.4339,1.7705,3.0761,2930.1603,1912.4376,477.844,6738.4386,82569.9902,35.9766,85.4359,1.4223
23746,5,5,10,22.5787,31.3533,-44.4517,52.4293,104.5075,31.0294,47.0049,146.9074,-3.3428,40.3823,-64.1943,39.7327,120.4625,22.5427,86.1186,151.8828,2.4744,0.3346,1.7809,2.9841,4078.8677,1731.0615,932.6905,6776.8985,412229.9823,20.5261,95.0069,-3.0389
20439,2,5,9,39.2994,25.6759,1.5662,85.0059,96.661,42.8356,28.171,152.4948,2.7881,31.3239,-45.9289,37.6393,116.6712,27.5447,77.8765,158.5459,2.5244,0.4326,1.7681,3.0902,3234.8152,2008.873,377.6553,6783.1832,75344.8606,37.638,85.5964,1.324
19422,1,5,5,29.9309,22.456,-5.7309,52.4376,94.282,10.1657,74.7128,103.5913,6.7464,16.8387,-17.2004,26.3282,103.3678,6.0591,92.8847,109.2434,2.7268,0.2055,2.3377,2.9768,2069.4517,877.2168,832.4441,3353.7929,13412.3732,24.9424,78.5683,5.622
22637,5,5,10,29.8187,29.2175,-35.5954,63.0233,101.4352,31.2181,45.5326,141.3205,2.8229,41.9057,-59.8737,44.2532,119.328,23.0516,85.4423,149.8219,2.4697,0.3435,1.7521,2.9662,4005.5219,1722.4928,966.357,6813.0151,401760.7311,27.1079,92.2138,2.5663
19339,1,5,5,29.8402,23.0332,-6.7959,52.9808,94.5857,10.7961,73.9353,104.5786,2.143,15.4663,-20.5047,19.9936,103.4025,5.9742,93.0052,109.2148,2.7278,0.2045,2.3394,2.9683,2066.5037,874.8226,875.6243,3359.5238,14230.188,24.8668,78.8214,1.7859
21340,3,5,7,38.1946,33.1717,-15.3997,86.9059,81.3575,40.8466,27.0537,147.662,-13.9924,23.4136,-50.4024,14.6189,105.4508,21.6976,77.0815,152.1544,2.4093,0.4183,1.782,3.0466,3262.6205,1680.234,440.7695,6393.5532,118895.5958,28.0548,75.6427,-8.823
20108,2,5,9,31.8514,24.9418,-0.8334,86.2147,103.4865,39.9933,27.6677,154.3841,3.8279,25.614,-48.64,29.6982,117.9153,26.6879,78.3761,158.3483,2.6152,0.4333,1.7681,3.0778,2776.0097,1932.5438,472.2036,6901.8739,83594.2914,28.5226,92.1927,3.9898
20259,2,5,9,36.1192,22.0664,6.6119,84.302,100.6605,38.9523,27.198,150.5268,8.4148,28.9836,-49.9487,38.8013,116.7326,26.9389,76.4923,157.7105,2.6094,0.4331,1.7566,3.0764,2726.5539,1840.9663,477.3183,6631.8284,89372.6465,32.2627,89.6593,7.9985
20154,2,5,9,41.2342,21.705,10.3039,87.8263,97.5422,39.305,23.9966,147.0048,11.5805,28.1648,-45.6462,41.2394,115.8559,27.12,74.6046,157.0775,2.6111,0.4357,1.7566,3.0894,2664.0895,1820.1685,376.2625,6569.7832,78884.0618,36.6628,86.9592,10.6345
19958,2,5,9,37.4716,22.7554,5.1571,85.8459,100.735,39.3795,26.8043,150.8092,9.1144,27.3304,-45.1851,38.2157,117.1118,27.1121,76.165,158.3654,2.6171,0.4277,1.7793,3.0832,2717.0056,1848.1357,431.918,6667.4298,77617.5692,33.4448,89.698,8.5934
23101,5,5,10,38.9058,37.4472,-11.7859,90.9354,94.091,38.5799,20.3628,146.0275,-33.6129,27.5794,-81.6464,6.2082,120.9008,23.0416,87.4648,151.7018,2.4731,0.3377,1.7798,2.9828,4119.9047,1792.1612,926.3123,6933.9033,421399.8735,35.3689,85.5372,-30.5572
23710,5,5,10,23.2131,31.1074,-42.3795,53.0106,104.0277,30.6684,46.9668,145.753,-0.4784,40.1241,-62.6854,40.3079,119.8463,22.7129,83.9725,151.7593,2.4792,0.3365,1.7939,2.9806,4003.768,1726.1874,845.0353,6752.1817,389370.1418,21.1028,94.5707,-0.4349
23510,5,5,10,22.9086,31.6134,-44.2548,52.5825,104.2591,31.4753,45.562,146.8234,-4.6183,39.774,-65.7889,37.6324,120.2944,22.7472,85.2575,152.0187,2.4758,0.336,1.7928,2.9816,4057.9066,1744.7444,891.5235,6850.1227,408448.2665,20.826,94.781,-4.1984
18763,1,5,6,21.3553,28.277,-23.197,52.8101,93.1135,9.7074,75.1119,103.7876,10.2478,17.5519,-16.9057,28.5768,101.9198,6.7391,92.9126,109.3841,2.6624,0.2512,2.1592,2.9813,2267.7571,985.6859,815.1138,3738.5751,24385.3527,18.3046,79.8115,8.7839
22653,5,5,10,29.4966,29.2,-35.615,62.5157,101.6743,31.061,46.2644,141.2594,2.871,41.8838,-59.7623,44.5773,119.4023,23.0375,85.9566,149.7902,2.4719,0.3422,1.7541,2.9678,4003.1047,1725.8577,977.1589,6812.2765,399009.9912,26.8151,92.4312,2.61
19917,2,5,10,43.6248,21.2355,11.7849,85.4465,90.8026,39.004,27.0323,144.3993,9.5942,34.0419,-47.7059,47.0333,112.4729,26.8559,74.606,156.2017,2.549,0.4385,1.7436,3.0641,2864.6065,1864.8909,543.8285,6560.7096,89441.5567,42.6747,80.1751,6.1099
21408,3,5,7,36.915,33.6157,-16.7898,86.3121,82.0564,40.9234,27.3796,148.29,-15.4946,22.915,-50.1016,12.7102,105.7809,21.8238,76.8502,152.2309,2.4094,0.4132,1.7892,3.0263,3295.2997,1670.2253,535.7951,6401.2409,125627.4168,27.0083,76.1701,-10.0136
20800,3,5,7,38.9247,32.9054,-14.6283,88.6087,81.4162,39.9249,27.8258,145.5002,-11.0283,25.8073,-47.8166,22.1457,105.5541,21.5978,76.2417,151.6155,2.4028,0.4115,1.7767,2.9932,3311.6702,1648.5455,727.7233,6382.2288,132470.6304,34.0591,71.2392,-9.6497
22037,4,5,8,36.7052,32.4566,-18.523,89.2466,88.0215,45.4666,23.7235,158.0453,-17.6285,22.5146,-51.8292,10.5137,111.2189,25.7629,79.5565,159.03,2.4465,0.4211,1.8582,3.0582,3396.0358,1943.0256,677.2253,7436.4627,157008.7884,35.0871,72.2588,-19.0326
22309,4,5,8,37.1859,32.7466,-18.3929,89.8617,88.7755,45.0883,25.1004,157.6514,-16.0258,22.8276,-51.0575,14.2923,111.745,25.6938,79.7821,159.0703,2.4488,0.4175,1.8644,3.042,3425.8808,1939.2118,646.1683,7457.3388,151682.4137,35.6614,72.9283,-17.4626
22071,4,5,8,36.6021,32.804,-18.991,89.6224,89.0205,44.7365,25.1953,157.6713,-15.293,23.5583,-49.7737,15.697,111.686,25.6304,79.5058,159.1061,2.4476,0.4183,1.8532,3.0446,3431.2803,1937.3755,783.7887,7461.2414,160710.9482,35.2473,73.1663,-16.7574
18877,1,5,6,21.6992,28.5614,-21.2382,53.5538,93.0176,10.1214,74.1629,104.2402,9.1539,16.614,-17.7,28.5514,101.7633,6.7368,93.03,109.4717,2.6641,0.2529,2.1507,2.9664,2251.7207,987.5822,873.0583,3758.8961,16644.8167,18.5993,79.7294,7.8462
22477,4,5,8,37.5862,32.1374,-17.184,89.7154,88.4769,44.9955,24.5792,157.477,-15.2155,23.4441,-50.2497,15.6714,111.389,25.9216,79.2559,159.0802,2.4523,0.4217,1.8511,3.0547,3377.7275,1957.8734,661.2908,7457.3955,144383.1545,35.7886,72.7834,-17.0663
20843,3,5,7,40.0708,32.3413,-12.0856,89.3384,81.2019,39.5617,29.373,145.2058,-8.7642,26.5489,-48.5814,23.8554,105.4992,21.496,77.2969,151.7702,2.407,0.4142,1.7785,2.9944,3280.6718,1661.2958,837.2572,6384.7241,124712.059,34.6547,67.6708,-10.0408
20323,2,5,9,32.8804,23.787,1.1566,83.7189,102.4717,39.0573,28.1925,152.5926,6.9352,27.5613,-47.5504,36.2685,117.3295,26.7277,77.5513,158.1362,2.6116,0.4298,1.7663,3.0657,2763.9272,1868.0673,558.3738,6744.5976,82627.8868,29.4071,91.2568,6.7821
23725,5,5,10,22.9339,31.6156,-43.506,52.4767,104.2585,31.2602,45.6154,146.1262,-3.0053,39.669,-64.3749,39.8218,120.1121,22.9844,83.0352,151.8486,2.4769,0.3322,1.8137,2.9822,4042.9531,1728.8682,827.106,6828.1149,403579.4286,20.849,94.7804,-2.7321
22346,4,5,8,36.7401,32.488,-19.9269,88.7592,88.7566,45.0854,24.6315,158.8395,-16.5707,23.5745,-51.3351,11.3953,111.6984,25.8755,79.4785,159.8311,2.4474,0.4178,1.8553,3.0629,3430.8461,1948.4013,642.5561,7494.5133,163026.7659,34.6589,73.2269,-18.7931
19354,1,5,5,30.7329,22.6342,-5.097,53.9627,94.1755,10.0333,75.0227,103.846,7.0452,17.3725,-20.5243,26.537,103.6514,5.8597,93.4801,109.2946,2.7198,0.2045,2.3285,2.9403,2113.1352,869.9158,1026.4995,3420.1033,18967.4787,25.6107,78.4796,5.871
22095,4,5,8,37.8821,32.4279,-17.6447,90.076,88.5913,44.8186,25.9026,157.8727,-14.1287,23.9207,-51.4052,16.206,111.5808,25.7932,80.1366,159.4802,2.449,0.4202,1.8673,3.0606,3408.567,1960.6378,628.3549,7481.158,155658.4274,29.6876,78.3959,-12.2033
23182,5,5,10,38.2063,37.6789,-13.4534,90.8499,94.0848,38.4651,20.311,146.0053,-34.1641,26.4223,-80.4143,3.0717,120.6367,22.8698,87.9758,151.7124,2.4785,0.3392,1.7848,2.9816,4069.0914,1792.3758,961.1188,6866.3931,408081.7289,34.733,85.5316,-31.0583
23661,5,5,10,23.1553,31.0653,-42.7174,53.2625,104.2101,30.832,47.6192,146.0247,-2.71,40.3485,-64.4759,38.5699,120.1804,22.4409,86.872,151.7833,2.4777,0.3369,1.7805,2.9825,4039.1982,1736.3929,961.8784,6844.0276,404189.7029,21.0502,94.7365,-2.4637
19663,2,5,10,39.5454,23.2922,5.2657,84.8815,94.3542,41.2694,26.0308,149.9798,3.3219,30.8475,-47.3139,37.8487,113.8173,26.8416,75.3356,157.5239,2.5496,0.4385,1.7605,3.0644,2937.5,1919.9472,560.7588,6753.6096,84195.1974,36.4636,83.9055,2.2854
19449,1,5,5,29.2052,22.3497,-5.436,51.5633,94.5522,10.266,74.9589,104.5271,4.7497,17.2211,-20.7708,26.5317,103.3547,5.9065,93.0626,109.1591,2.7232,0.206,2.3283,2.9611,2085.0884,875.9133,911.9615,3398.7316,13963.864,24.3376,78.7935,3.9581
21894,4,5,8,37.5677,32.7102,-18.2818,91.3549,88.5029,45.1506,25.4371,157.5369,-15.2635,23.5657,-51.7678,16.18,111.7215,25.676,80.175,159.2113,2.4436,0.4185,1.8701,3.0487,3444.0665,1947.7977,760.4775,7502.8932,162173.7679,35.9279,72.671,-16.9009
22886,5,5,10,30.1147,29.278,-34.6604,63.9018,101.5156,30.8543,46.2952,140.7847,4.8548,40.8509,-59.5684,44.1161,119.0402,23.3091,83.468,149.8943,2.4812,0.3363,1.785,2.9773,3933.6219,1697.3838,900.7466,6626.4883,380981.9266,27.377,92.2869,4.4135
20684,3,5,7,38.393,32.4744,-14.4976,86.5889,81.5721,39.7031,28.4268,145.3095,-11.2733,25.9638,-48.7361,22.1956,105.3462,21.5024,76.5596,151.3164,2.4101,0.4182,1.7767,3.0054,3260.9815,1675.4105,633.3842,6368.2888,117887.3026,33.3098,67.8814,-11.9984
23758,5,5,10,22.5936,31.3944,-44.4837,52.481,104.1814,30.9337,47.2805,146.2659,-3.024,39.3356,-60.9251,38.1809,119.8388,22.4018,86.7606,151.6066,2.4802,0.3332,1.7778,2.9819,4004.1649,1691.6842,1010.7776,6581.1097,400266.0989,20.5396,94.7104,-2.7491
19830,2,5,10,39.8088,23.1397,6.2171,85.2076,94.4521,41.0734,26.5485,149.7342,3.8218,30.7294,-46.8077,38.1392,113.8464,26.9502,75.0904,157.5416,2.5539,0.4349,1.7636,3.078,2922.8929,1911.7656,463.3322,6743.3678,78434.0646,36.9471,84.9207,2.527
21514,3,5,7,39.3114,32.8625,-14.1989,88.4026,81.112,40.4029,27.0692,147.1189,-11.3825,24.5252,-47.1725,17.7256,105.3349,21.7373,76.2441,152.1387,2.4083,0.4174,1.7723,2.9876,3261.7291,1669.52,760.279,6396.7708,121038.5723,34.3975,70.973,-9.9597
19615,2,5,10,39.2072,22.835,5.8264,84.2248,94.3308,40.9354,26.5681,150.1006,3.5167,31.4431,-47.2213,40.1638,113.6651,26.7195,75.495,157.2215,2.5508,0.4395,1.76,3.0732,2924.7852,1925.2658,494.5186,6742.3919,82217.5942,36.2164,83.8443,2.5609
21438,3,5,7,37.4313,32.5313,-15.3884,86.3328,81.5093,40.561,27.2108,147.2994,-15.2837,24.434,-51.8432,14.7198,105.4385,21.4869,77.3404,151.8405,2.4107,0.4165,1.7843,2.9957,3261.5399,1676.621,680.0362,6385.5091,120913.9438,32.5515,67.656,-15.3536
19834,2,5,10,39.9458,23.0189,6.108,84.4631,94.4356,40.6384,27.2477,149.7721,4.7423,31.3814,-47.2459,39.612,113.9205,26.9166,75.4549,157.7391,2.5538,0.4335,1.7638,3.0526,2932.326,1905.6752,577.7089,6733.4318,85765.0465,36.8184,84.0175,3.629
20514,2,5,9,33.5411,24.2615,0.1429,86.2712,101.5334,39.3862,26.9766,152.0628,5.8749,27.2539,-49.3306,34.8515,116.8102,26.5819,77.3511,157.4964,2.605,0.4344,1.7501,3.0764,2775.8442,1885.1666,474.5467,6821.7802,88236.3701,29.8016,90.4915,5.6801
19902,2,5,10,42.4585,21.731,9.5093,85.5476,91.565,38.7308,28.3088,144.7577,8.8402,34.0726,-48.6538,46.9927,112.6262,26.7135,75.2104,156.3236,2.5475,0.4337,1.7538,3.0611,2894.7917,1858.6623,572.4926,6589.3066,95854.6086,41.7372,80.8613,5.6867
22750,5,5,10,30.0403,29.1833,-35.3083,64.4483,101.4853,31.1524,45.6776,140.884,3.2659,41.4253,-60.675,44.0607,119.1564,23.5011,83.6823,149.9571,2.4762,0.3384,1.7663,2.9736,3969.3835,1726.5703,916.4526,6799.9474,398396.7732,27.3093,92.2594,2.969
23323,5,5,9,33.2135,35.7017,-11.2042,93.5659,98.636,36.856,19.8384,145.545,-34.3896,26.5512,-81.787,1.1934,121.6043,23.7737,88.4244,152.186,2.5091,0.3322,1.7906,2.9758,3927.3476,1684.5548,1294.9553,6961.1902,391578.4919,29.8921,88.7724,-30.9506
20546,2,5,9,34.0891,23.7483,1.4946,85.3061,101.1614,38.7497,27.5637,150.6004,7.6503,27.8788,-47.7473,37.3105,116.5897,26.5297,77.1169,157.2664,2.6079,0.4311,1.7571,3.0816,2752.8577,1859.9444,435.935,6737.1183,79711.635,30.4344,90.0848,7.3861
20957,3,5,7,38.0959,33.1069,-15.4971,86.8548,81.5267,40.5715,27.2067,146.6775,-13.501,23.8845,-48.9737,17.1217,105.463,21.6869,76.424,151.7122,2.4081,0.4128,1.7841,3.0015,3281.7162,1652.7692,647.7345,6331.4157,122797.1672,32.9033,67.8336,-14.1337
21435,3,5,7,36.953,32.9289,-17.1468,86.069,81.6299,40.8456,26.9467,147.8202,-16.4297,23.4861,-52.3144,12.5624,105.5381,21.5614,77.3617,152.0011,2.4109,0.4147,1.7937,3.0125,3269.2389,1675.3681,598.0522,6389.5574,122579.8533,26.0879,72.2092,-12.3507
20876,3,5,7,37.7788,33.3535,-16.0333,88.1555,81.4947,40.596,27.7721,146.9187,-13.2621,24.0657,-49.9612,17.4023,105.4294,21.6519,76.8094,151.8746,2.4031,0.4136,1.7814,2.9948,3292.391,1651.7508,815.6809,6378.6378,129969.0174,32.8071,67.6919,-13.6254
19436,1,5,5,29.7957,22.1902,-5.2789,52.2187,94.3008,9.8045,75.5625,103.539,8.0677,17.8194,-18.817,29.0555,103.5191,5.9476,93.1986,109.1988,2.7228,0.2063,2.3292,2.9556,2092.743,878.5393,940.7564,3400.521,14646.8044,24.8297,78.584,6.7231
21782,4,5,8,40.0357,32.0179,-13.9018,92.153,87.1992,45.2733,23.7122,156.582,-11.7401,23.3874,-47.013,18.9357,110.8525,26.0365,78.7241,158.8033,2.4495,0.4296,1.8326,3.0574,3341.9145,1969.9013,645.394,7491.8912,135506.1699,37.9902,71.6056,-13.9566
19049,1,5,6,20.5026,28.9614,-23.7435,52.3238,93.4357,10.0399,74.5921,104.5821,8.0632,16.4434,-18.7565,25.3499,101.8874,6.6712,93.0246,109.422,2.6607,0.253,2.1494,2.9698,2273.1253,990.1972,869.9393,3784.2935,21715.7474,17.5736,80.0877,6.9113
19336,1,5,5,30.1168,23.0971,-6.6286,53.1044,94.5762,10.5663,74.333,104.3408,3.9937,15.4233,-18.4707,21.4919,103.5136,5.9629,93.1949,109.3488,2.7292,0.2041,2.3426,2.9732,2064.668,876.9439,853.979,3356.0555,13948.1864,25.0973,78.8135,3.3281
21266,3,5,7,37.7167,32.357,-14.855,86.0392,81.806,40.2599,27.3689,147.2182,-13.9906,24.8301,-49.0462,16.6816,105.4921,21.5939,76.6952,151.9684,2.4149,0.4174,1.7801,2.9948,3250.4146,1681.2783,743.4861,6365.1193,115004.3606,32.7252,67.9678,-14.367
20173,2,5,9,39.4396,21.414,10.4523,86.8827,98.4621,39.3404,24.7771,148.0036,9.1441,28.104,-48.4359,38.1341,115.7659,26.9854,74.8418,157.0574,2.6127,0.4367,1.7563,3.0825,2649.5509,1824.5799,423.0324,6538.191,79107.2411,35.2921,87.7223,8.6891
21866,4,5,8,37.8675,32.8984,-18.0945,90.4199,87.9104,45.2876,24.129,157.4917,-14.2196,22.8812,-49.3547,15.2936,111.1523,25.8139,78.986,158.9785,2.4425,0.4247,1.8464,3.0565,3402.5908,1945.3003,583.6342,7462.1222,152596.4774,29.7907,77.7844,-12.1628
22576,4,5,8,35.9839,32.8834,-20.6571,88.6964,89.366,44.6913,25.6852,157.8242,-16.391,23.7173,-51.5118,15.5028,111.9733,25.5522,79.7455,159.2707,2.4467,0.4148,1.8706,3.0423,3459.346,1934.1158,693.9254,7446.1972,163081.4746,34.6661,73.4548,-17.7673
19870,2,5,9,42.295,23.3628,7.8418,85.1572,93.5107,42.4338,27.4224,148.5085,4.5709,33.6157,-48.874,41.0192,115.134,27.832,75.7775,157.3016,2.5124,0.4361,1.7553,3.0694,3181.5671,1938.1982,522.4571,6677.8223,86086.2504,40.4646,82.6219,2.8595
19294,1,5,5,29.314,22.478,-5.795,52.3311,94.7983,10.8523,73.9457,105.0781,3.0707,16.5809,-19.8545,23.8983,103.5183,6.1136,92.74,109.473,2.7261,0.2064,2.3324,2.9732,2078.2712,884.0885,850.9139,3384.1538,10948.318,24.4283,78.9986,2.5589
19872,2,5,10,41.0675,22.5392,6.9572,84.5194,93.5551,39.7671,28.1074,147.6826,6.5055,32.494,-48.698,42.2954,113.6243,26.7627,75.94,157.3319,2.5535,0.4324,1.7601,3.0718,2922.2471,1894.0125,505.2158,6672.4629,86382.3548,40.4337,82.644,3.5877
18806,1,5,6,21.4219,28.5594,-23.8416,52.9925,92.9685,9.7137,74.8098,103.7655,10.7196,17.3724,-17.0139,29.7696,101.901,6.7036,93.08,109.2514,2.6594,0.2514,2.1544,2.9714,2279.0921,980.9873,862.6365,3742.7293,27098.0429,18.3616,79.6873,9.1882
22920,5,5,10,29.8298,29.2021,-34.6941,64.3343,101.3469,30.6565,46.5707,140.4907,5.9219,41.5264,-59.9728,46.5316,119.0388,23.2998,83.0256,149.5724,2.4758,0.3374,1.7802,2.971,3960.8599,1700.4183,894.4622,6647.4036,388457.3867,27.118,92.1336,5.3835
22380,4,5,8,38.0668,32.9522,-18.0781,90.5359,88.443,45.1481,24.6516,157.386,-14.248,22.8321,-49.1347,16.7404,111.6,25.7917,79.4626,159.1161,2.447,0.4218,1.854,3.0469,3416.566,1955.2665,530.9775,7478.1838,147789.6771,29.9425,78.2536,-12.2678
20771,3,5,7,37.9999,32.9985,-15.0736,87.2843,81.7967,40.1787,28.8246,146.5746,-12.4103,25.1247,-50.9402,19.0381,105.6622,21.4167,77.8237,151.6973,2.406,0.4147,1.7867,2.9988,3297.1762,1670.178,662.2829,6384.1556,126726.8327,26.8585,72.4595,-8.9519
21515,3,5,7,39.2865,32.8297,-14.159,88.3111,81.1972,40.3867,27.0535,147.0767,-11.3244,24.531,-46.9931,18.2422,105.3704,21.7343,76.267,152.1829,2.4099,0.4188,1.7712,2.9918,3255.714,1678.0789,757.3533,6398.398,116859.8017,34.3756,71.0476,-9.9089
22706,5,5,10,29.8458,29.0491,-34.8169,64.5329,101.5541,30.3816,48.2936,140.5634,4.2676,42.4414,-60.8563,45.3208,119.4526,22.8355,87.3545,149.643,2.4734,0.3437,1.7572,2.9869,4001.2023,1745.9399,997.7249,6730.2536,393354.6773,27.1326,92.3219,3.8797
22689,5,5,10,30.0694,29.3289,-35.3692,63.6899,101.3385,30.6929,47.0282,140.3456,5.0947,42.0304,-59.2242,46.4461,119.2741,23.2828,84.4262,149.6169,2.473,0.3401,1.7794,2.9764,3995.2576,1740.7357,891.0562,6841.8099,397218.5784,27.3358,92.1259,4.6316
20187,2,5,9,35.0276,23.8554,2.7204,87.2947,101.41,39.3105,27.3292,151.373,8.2339,26.9175,-47.0514,36.3361,117.0471,26.7886,76.9199,157.7986,2.6138,0.432,1.7674,3.0815,2733.33,1880.2662,439.4055,6755.5161,82228.898,31.3109,90.3321,7.9647
19720,2,5,10,39.0406,23.317,5.8388,84.4513,94.6547,41.4815,25.9196,150.4107,2.1933,30.4696,-47.5291,35.7535,113.8346,26.8882,75.3359,157.5627,2.5503,0.4371,1.7577,3.0506,2938.8793,1915.8544,553.238,6774.7854,81899.7049,36.2145,84.0963,1.5649
20639,3,5,7,37.664,33.2209,-16.1797,86.723,81.8867,39.9711,29.0938,145.8296,-12.0123,25.6937,-50.5882,21.8931,105.6916,21.426,77.5965,151.4602,2.4017,0.413,1.7909,3.0004,3324.0535,1662.6407,653.0473,6371.5816,131449.4999,26.4564,72.6663,-8.7339
23187,5,5,10,37.3267,38.1771,-15.6652,90.7091,94.7943,38.2498,21.5291,146.3347,-32.5217,26.0658,-75.3667,4.9534,120.4763,22.8546,87.145,151.8755,2.4772,0.342,1.7749,2.984,4057.1616,1791.1541,922.1156,6943.2783,401746.822,33.9334,86.1767,-29.5652
